name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.62827E+18,10.2773962,16.52145004,3.258,-120,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-120,-7.8,10,,-1,0,-11.2773962
puhatu-v3,1.62827E+18,10.27630615,16.15779877,3.262,-121,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-121,-7,10,,-1,0,-11.27630615
puhatu-v3,1.62827E+18,10.27622509,15.87817478,3.26,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-15.8,10,,-1,0,-11.27622509
puhatu-v3,1.62828E+18,10.27709866,15.80533218,3.259,-120,2,puhatu-b3v3,,30,eui-b827ebfffefdad64,,-120,-4.8,10,,-1,0,-11.27709866
puhatu-v3,1.62828E+18,-1,0,3.255,-118,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-118,-2.5,10,,-1,0,0
puhatu-v3,1.62828E+18,10.27707386,15.91120529,3.257,-119,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-119,-11.2,10,,-1,0,-11.27707386
puhatu-v3,1.62828E+18,-1,0,3.256,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-4.2,10,,-1,0,0
puhatu-v3,1.62828E+18,-2,0,3.255,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-4.2,10,,-1,0,1
puhatu-v3,1.62828E+18,10.27661228,15.98184586,3.255,-121,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-121,-5.2,10,,-1,0,-11.27661228
puhatu-v3,1.62828E+18,10.27539635,16.02769852,3.255,-119,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-119,-7.2,10,,-1,0,-11.27539635
puhatu-v3,1.62828E+18,10.27466965,15.94495583,3.256,-119,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-119,0.5,10,,-1,0,-11.27466965
puhatu-v3,1.62829E+18,-1,0,3.22,-118,2,puhatu-b3v3,,43.9,eui-b827ebfffefdad64,,-118,-4,10,,-1,0,0
puhatu-v3,1.6283E+18,10.25430107,15.57471848,3.22,-124,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-124,-13,10,,-1,0,-11.25430107
puhatu-v3,1.62831E+18,10.24543762,14.31730366,3.222,-120,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-120,-12.5,10,,-1,0,-11.24543762
puhatu-v3,1.62836E+18,10.21943569,18.32554817,3,-121,2,puhatu-b3v3,,43.4,eui-b827ebfffefdad64,,-121,-7.2,10,,-1,0,-11.21943569
puhatu-v3,1.62837E+18,10.22272682,16.82871056,3.208,-121,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-121,-9.8,10,,-1,0,-11.22272682
puhatu-v3,1.62838E+18,10.23941135,11.50757599,3.207,-120,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-120,-9.8,10,,-1,0,-11.23941135
puhatu-v3,1.62842E+18,10.28337097,26.66394615,3.273,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-7.2,10,,-1,0,-11.28337097
puhatu-v3,1.62844E+18,10.2988224,22.58686256,2.904,-121,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-121,-8.5,10,,-1,0,-11.2988224
puhatu-v3,1.62846E+18,10.30066013,16.07452965,3.251,-121,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-121,-3.5,10,,-1,0,-11.30066013
puhatu-v3,1.62847E+18,10.28601742,16.24505615,3.25,-120,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-120,-5,10,,-1,0,-11.28601742
puhatu-v3,1.62848E+18,10.28031349,16.66791916,3.25,-123,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-123,-9.5,10,,-1,0,-11.28031349
puhatu-v3,1.6285E+18,10.32546616,24.21333504,2.908,-123,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-123,-5.2,10,,-1,0,-11.32546616
puhatu-v3,1.62851E+18,10.33151913,28.53894615,2.904,-121,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-121,-2,10,,-1,0,-11.33151913
puhatu-v3,1.62852E+18,10.33762836,23.39918137,2.906,-121,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-121,-6.2,10,,-1,0,-11.33762836
puhatu-v3,1.62852E+18,10.3327961,27.01272011,2.906,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-10.5,10,,-1,0,-11.3327961
puhatu-v3,1.62853E+18,10.33722687,17.99671936,3.278,-121,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-121,-9.2,10,,-1,0,-11.33722687
puhatu-v3,1.62854E+18,10.3431139,16.07211494,3.277,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-4.8,10,,-1,0,-11.3431139
puhatu-v3,1.62856E+18,10.35564041,13.40033054,3.277,-121,2,puhatu-b3v3,,42.3,eui-b827ebfffefdad64,,-121,-8.8,10,,-1,0,-11.35564041
puhatu-v3,1.62857E+18,10.35836697,13.8608284,3.276,-122,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-122,-5,10,,-1,0,-11.35836697
puhatu-v3,1.62857E+18,10.36336994,17.60569,2.903,-119,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-119,-6.5,10,,-1,0,-11.36336994
puhatu-v3,1.62858E+18,10.35826969,27.59659958,2.912,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-4.8,10,,-1,0,-11.35826969
puhatu-v3,1.62859E+18,10.36133862,28.09934616,4.04,-121,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-121,-1.5,10,,-1,0,-11.36133862
puhatu-v3,1.6286E+18,10.35491848,31.14418983,3.513,-120,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-120,-2,10,,-1,0,-11.35491848
puhatu-v3,1.62862E+18,10.3405962,23.610466,3.054,-124,2,puhatu-b3v3,,43.8,eui-b827ebfffefdad64,,-124,-6.5,10,,-1,0,-11.3405962
puhatu-v3,1.62862E+18,10.34020615,9.850437164,3.32,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-6.2,10,,-1,0,-11.34020615
puhatu-v3,1.62863E+18,10.34113789,7.615925312,3.315,-119,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-119,-7,10,,-1,0,-11.34113789
puhatu-v3,1.62864E+18,10.33767128,6.749897003,3.319,-121,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-121,-6.2,10,,-1,0,-11.33767128
puhatu-v3,1.62865E+18,10.33232498,5.796535015,3.316,-120,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-120,-7.2,10,,-1,0,-11.33232498
puhatu-v3,1.62866E+18,10.33172989,14.51453114,2.954,-120,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-120,-7,10,,-1,0,-11.33172989
puhatu-v3,1.62866E+18,10.3263464,29.47400665,2.986,-120,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-120,-2,10,,-1,0,-11.3263464
puhatu-v3,1.62867E+18,10.32438755,27.34675026,2.979,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-5.2,10,,-1,0,-11.32438755
puhatu-v3,1.62868E+18,10.32165337,26.60007286,2.967,-121,2,puhatu-b3v3,,43.4,eui-b827ebfffefdad64,,-121,-6.5,10,,-1,0,-11.32165337
puhatu-v3,1.62869E+18,10.31001854,31.5058403,3.008,-121,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-121,-3.2,10,,-1,0,-11.31001854
puhatu-v3,1.6287E+18,10.30941677,24.16051674,2.983,-120,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-120,-8,10,,-1,0,-11.30941677
puhatu-v3,1.62871E+18,10.31120777,14.62113571,3.338,-120,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-120,-6.2,10,,-1,0,-11.31120777
puhatu-v3,1.62871E+18,10.31058693,13.56590939,3.338,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-2.5,10,,-1,0,-11.31058693
puhatu-v3,1.62873E+18,10.30251503,9.898906708,3.336,-120,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-120,-9,10,,-1,0,-11.30251503
puhatu-v3,1.62874E+18,10.30472088,12.25707245,3.337,-121,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-121,-6.5,10,,-1,0,-11.30472088
puhatu-v3,1.62875E+18,10.30355072,22.01117706,2.969,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-7,10,,-1,0,-11.30355072
puhatu-v3,1.62876E+18,10.30099487,22.19178391,2.966,-121,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-121,-3.5,10,,-1,0,-11.30099487
puhatu-v3,1.62876E+18,10.30354404,22.99490547,2.975,-121,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-121,-3,10,,-1,0,-11.30354404
puhatu-v3,1.62877E+18,10.30379295,23.05347633,2.98,-120,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-120,0.5,10,,-1,0,-11.30379295
puhatu-v3,1.62878E+18,10.30655193,20.66683197,2.987,-120,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-120,-6,10,,-1,0,-11.30655193
puhatu-v3,1.62879E+18,10.30625916,19.22821808,3.029,-120,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-120,-0.2,10,,-1,0,-11.30625916
puhatu-v3,1.6288E+18,10.30355072,14.3823719,3.343,-123,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-123,-7.5,10,,-1,0,-11.30355072
puhatu-v3,1.62881E+18,10.3035841,14.65072155,3.342,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-6.5,10,,-1,0,-11.3035841
puhatu-v3,1.62881E+18,10.30326843,13.72456932,3.338,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-5,10,,-1,0,-11.30326843
puhatu-v3,1.62882E+18,10.30775166,12.55267715,3.338,-119,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-119,-7.8,10,,-1,0,-11.30775166
puhatu-v3,1.62883E+18,10.30902672,18.44447327,3.338,-124,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-124,-5.8,10,,-1,0,-11.30902672
puhatu-v3,1.62885E+18,10.32232571,32.0565834,4.036,-120,2,puhatu-b3v3,,43.4,eui-b827ebfffefdad64,,-120,-2.2,10,,-1,0,-11.32232571
puhatu-v3,1.62885E+18,10.32746792,32.16571426,4.001,-114,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-114,3,10,,-1,0,-11.32746792
puhatu-v3,1.62886E+18,10.32820511,28.22582817,3.071,-119,2,puhatu-b3v3,,43.4,eui-b827ebfffefdad64,,-119,0.5,10,,-1,0,-11.32820511
puhatu-v3,1.62887E+18,10.33474064,21.63784027,3.04,-120,2,puhatu-b3v3,,43.5,eui-b827ebfffefdad64,,-120,-4.5,10,,-1,0,-11.33474064
puhatu-v3,1.62888E+18,10.33554459,14.90205479,3.387,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-5.5,10,,-1,0,-11.33554459
puhatu-v3,1.62889E+18,10.33651543,14.43166351,3.387,-121,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-121,-6.8,10,,-1,0,-11.33651543
puhatu-v3,1.62891E+18,10.32273579,14.8371315,3.384,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-8.2,10,,-1,0,-11.32273579
puhatu-v3,1.62894E+18,10.29410172,23.64325714,3.045,-121,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-121,-12,10,,-1,0,-11.29410172
puhatu-v3,1.62896E+18,10.26365376,19.30094719,3.107,-120,2,puhatu-b3v3,,43.5,eui-b827ebfffefdad64,,-120,-6.8,10,,-1,0,-11.26365376
puhatu-v3,1.62902E+18,10.21461582,23.26858711,3.05,-121,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-121,-5.5,10,,-1,0,-11.21461582
puhatu-v3,1.62903E+18,10.20885944,24.98095512,3.093,-121,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-121,-3,10,,-1,0,-11.20885944
puhatu-v3,1.62904E+18,10.20782757,18.68744469,3.117,-121,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-121,-1,10,,-1,0,-11.20782757
puhatu-v3,1.62905E+18,10.21639633,14.21555328,3.434,-120,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-120,-3.5,10,,-1,0,-11.21639633
puhatu-v3,1.62906E+18,10.21862793,14.72760105,3.432,-120,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-120,-9.8,10,,-1,0,-11.21862793
puhatu-v3,1.62907E+18,10.22295475,14.03686428,3.432,-120,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-120,-6,10,,-1,0,-11.22295475
puhatu-v3,1.62908E+18,10.23517799,13.22171402,3.429,-120,2,puhatu-b3v3,,43,eui-b827ebfffefdad64,,-120,-5,10,,-1,0,-11.23517799
puhatu-v3,1.62909E+18,10.24246693,21.51560593,3.064,-121,2,puhatu-b3v3,,42.9,eui-b827ebfffefdad64,,-121,-5.8,10,,-1,0,-11.24246693
puhatu-v3,1.6291E+18,10.25738525,26.24966812,3.078,-121,2,puhatu-b3v3,,43.4,eui-b827ebfffefdad64,,-121,-3.2,10,,-1,0,-11.25738525
puhatu-v3,1.62911E+18,10.26301193,28.14301682,3.997,-121,2,puhatu-b3v3,,43.5,eui-b827ebfffefdad64,,-121,-6,10,,-1,0,-11.26301193
puhatu-v3,1.62912E+18,10.26675606,24.80345535,3.119,-120,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-120,-4,10,,-1,0,-11.26675606
puhatu-v3,1.62913E+18,10.26368999,20.07001877,3.177,-121,2,puhatu-b3v3,,43.1,eui-b827ebfffefdad64,,-121,-6.2,10,,-1,0,-11.26368999
puhatu-v3,1.62914E+18,10.26461315,14.08384991,3.49,-119,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-119,-3.8,10,,-1,0,-11.26461315
puhatu-v3,1.62915E+18,10.25574493,15.00800037,3.489,-124,2,puhatu-b3v3,,42.7,eui-b827ebfffefdad64,,-124,-8,10,,-1,0,-11.25574493
puhatu-v3,1.62916E+18,10.24602222,14.89198589,3.485,-121,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-121,-8.8,10,,-1,0,-11.24602222
puhatu-v3,1.62916E+18,10.2412405,15.51521873,3.487,-119,2,puhatu-b3v3,,42.8,eui-b827ebfffefdad64,,-119,-2.8,10,,-1,0,-11.2412405
puhatu-v3,1.62919E+18,10.22821808,28.15211868,3.135,-121,2,puhatu-b3v3,,43.5,eui-b827ebfffefdad64,,-121,-8,10,,-1,0,-11.22821808
puhatu-v3,1.6292E+18,10.2149334,26.34216118,3.143,-121,2,puhatu-b3v3,,43.2,eui-b827ebfffefdad64,,-121,-4,10,,-1,0,-11.2149334
puhatu-v3,1.6292E+18,10.19283295,27.51267624,3.15,-121,2,puhatu-b3v3,,43.4,eui-b827ebfffefdad64,,-121,-10.5,10,,-1,0,-11.19283295
puhatu-v3,1.62921E+18,10.17793655,23.83171654,3.22,-123,2,puhatu-b3v3,,43.3,eui-b827ebfffefdad64,,-123,-6.8,10,,-1,0,-11.17793655
