name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.63587E+18,10.29576969,0.383722395,4.095,-121,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-11-02T16:42:52.786336279Z,-121,-12.2,12,,-1,0,-11.29576969
puhatu-v3,1.63587E+18,-1,0,4.094,-121,,puhatu-c2v3,,66,eui-b827ebfffed73719,2021-11-02T17:23:38.075803834Z,-121,-18.8,12,,-1,0,0
puhatu-v3,1.63595E+18,-1,0,4.092,-121,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-11-03T13:17:00.614875412Z,-121,-11.2,12,,-1,0,0
puhatu-v3,1.63596E+18,-1,0,4.091,-121,,puhatu-c2v3,,66.3,eui-b827ebfffed73719,2021-11-03T17:16:04.520053255Z,-121,-10.2,12,,-1,0,0
puhatu-v3,1.63602E+18,10.28371048,12.48035908,4.644,-123,,puhatu-c2v3,,66.2,eui-b827ebfffed73719,2021-11-04T09:46:34.464936549Z,-123,-11.5,12,,-1,0,-11.28371048
puhatu-v3,1.63602E+18,-1,0,3.754,-122,,puhatu-c2v3,,30.1,eui-b827ebfffed73719,2021-11-04T11:00:19.989621081Z,-122,-16,12,,11.41198826,8.396248817,12.41198826
puhatu-v3,1.63603E+18,10.30340195,8.38361454,3.815,-121,,puhatu-c2v3,,30.1,eui-b827ebfffed73719,2021-11-04T12:50:43.774811689Z,-121,-14.8,12,,11.41880226,8.39226532,1.115400314
puhatu-v3,1.63605E+18,-1,0,4.065,-123,,puhatu-c2v3,,66.6,eui-b827ebfffed73719,2021-11-04T17:29:18.616422227Z,-123,-19.8,12,,-1,0,0
puhatu-v3,1.63606E+18,-1,0,4.062,-120,,puhatu-c2v3,,66.6,eui-b827ebfffed73719,2021-11-04T21:33:03.651117698Z,-120,-14.5,12,,-1,0,0
puhatu-v3,1.63615E+18,-1,0,4.05,-121,,puhatu-c2v3,,66.7,eui-b827ebfffed73719,2021-11-05T21:27:53.792756227Z,-121,-14.2,12,,-1,0,0
puhatu-v3,1.63618E+18,-1,0,4.047,-121,,puhatu-c2v3,,66.7,eui-b827ebfffed73719,2021-11-06T05:24:06.749677002Z,-121,-18.2,12,,-1,0,0
puhatu-v3,1.6362E+18,-1,0,4.044,-119,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-11-06T13:21:26.105227038Z,-119,-9.5,12,,-1,0,0
