name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.63361E+18,-1,0,3.926,-102,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-07T12:41:30.813966028Z,-102,8.5,10,,-1,0,0
puhatu-v3,1.63362E+18,-1,0,3.934,-102,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-07T14:06:32.018924300Z,-102,11.2,10,,-1,0,0
puhatu-v3,1.63363E+18,-1,0,4.089,-97,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-07T16:56:11.370576722Z,-97,9.8,10,,-1,0,0
puhatu-v3,1.63363E+18,-1,0,4.089,-97,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-07T18:21:12.198932792Z,-97,9.2,10,,-1,0,0
puhatu-v3,1.63364E+18,16.13253975,8.750243187,4.09,-97,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-07T19:46:12.391468462Z,-97,12.2,10,,-1,0,-17.13253975
puhatu-v3,1.63364E+18,-1,0,4.086,-94,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-07T21:11:07.753310994Z,-94,10.8,10,,-1,0,0
puhatu-v3,1.63365E+18,-1,0,4.086,-101,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-07T22:36:01.811842419Z,-101,10.2,10,,-1,0,0
puhatu-v3,1.63365E+18,-1,0,4.084,-103,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-08T00:00:49.398819148Z,-103,12,10,,-1,0,0
puhatu-v3,1.63366E+18,-1,0,4.091,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T01:25:34.970798062Z,-96,8.8,10,,-1,0,0
puhatu-v3,1.63366E+18,-1,0,4.086,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-08T02:50:15.860433023Z,-96,13.8,10,,-1,0,0
puhatu-v3,1.63367E+18,-1,0,4.082,-99,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-08T04:14:54.361537070Z,-99,7.8,10,,-1,0,0
puhatu-v3,1.63367E+18,-1,0,3.755,-99,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T05:39:41.135369379Z,-99,9.5,10,,-1,0,0
puhatu-v3,1.63368E+18,-1,0,3.711,-101,,puhatu-b1v3,,51.1,eui-b827ebfffefdad64,2021-10-08T07:04:26.139941994Z,-101,11,10,,-1,0,0
puhatu-v3,1.63368E+18,-1,0,3.709,-100,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T08:29:07.308409370Z,-100,10,10,,-1,0,0
puhatu-v3,1.63369E+18,-1,0,4.258,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-08T09:54:05.306034417Z,-96,11.8,10,,-1,0,0
puhatu-v3,1.63369E+18,-1,0,4.644,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T11:18:47.579045464Z,-97,7.5,10,,-1,0,0
puhatu-v3,1.6337E+18,-1,0,4.641,-102,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-08T12:43:17.531397056Z,-102,10.5,10,,-1,0,0
puhatu-v3,1.6337E+18,-1,0,3.955,-95,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T14:07:32.041503582Z,-95,9,10,,-1,0,0
puhatu-v3,1.63371E+18,-1,0,4.117,-97,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-08T15:31:26.422807207Z,-97,12.5,10,,-1,0,0
puhatu-v3,1.63371E+18,-1,0,4.116,-101,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-08T16:55:03.826231905Z,-101,11.5,10,,-1,0,0
puhatu-v3,1.63372E+18,-1,0,4.11,-101,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T18:19:04.867791241Z,-101,11.2,10,,-1,0,0
puhatu-v3,1.63372E+18,-1,0,4.107,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T19:43:16.870711531Z,-96,10,10,,-1,0,0
puhatu-v3,1.63373E+18,-1,0,4.11,-99,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-08T21:07:45.853864982Z,-99,9,10,,-1,0,0
puhatu-v3,1.63373E+18,-1,0,4.11,-98,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-08T22:31:55.206050874Z,-98,11.2,10,,-1,0,0
puhatu-v3,1.63374E+18,-1,0,4.109,-95,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-08T23:56:02.501723326Z,-95,9.5,10,,-1,0,0
puhatu-v3,1.63374E+18,-1,0,4.106,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-09T01:20:02.862111740Z,-96,9.8,10,,-1,0,0
puhatu-v3,1.63375E+18,-1,0,4.107,-98,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-09T02:44:02.945802119Z,-98,12,10,,-1,0,0
puhatu-v3,1.63375E+18,-1,0,4.108,-96,,puhatu-b1v3,,50.4,eui-b827ebfffefdad64,2021-10-09T04:07:58.920948618Z,-96,8.8,10,,-1,0,0
puhatu-v3,1.63376E+18,-1,0,3.792,-100,,puhatu-b1v3,,50.5,eui-b827ebfffefdad64,2021-10-09T05:31:54.214400293Z,-100,11.2,10,,-1,0,0
puhatu-v3,1.63376E+18,-1,0,3.729,-95,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-09T06:55:50.363056803Z,-95,9.2,10,,-1,0,0
puhatu-v3,1.63377E+18,-1,0,3.745,-97,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-09T08:19:46.836669910Z,-97,9,10,,-1,0,0
puhatu-v3,1.63377E+18,-1,0,3.735,-100,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-09T09:43:53.522946343Z,-100,11.8,10,,-1,0,0
puhatu-v3,1.63378E+18,-1,0,3.76,-103,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-09T11:07:36.419558018Z,-103,9.8,10,,-1,0,0
puhatu-v3,1.63378E+18,-1,0,3.74,-97,,puhatu-b1v3,,51.2,eui-b827ebfffefdad64,2021-10-09T12:31:27.634184817Z,-97,11.8,10,,-1,0,0
puhatu-v3,1.63379E+18,-1,0,3.79,-103,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-09T13:54:47.260137353Z,-103,9.5,10,,-1,0,0
puhatu-v3,1.63379E+18,-1,0,4.098,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-09T15:18:14.376724325Z,-96,11.5,10,,-1,0,0
puhatu-v3,1.6338E+18,-1,0,4.094,-96,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-09T18:04:55.920618296Z,-96,10.8,10,,-1,0,0
puhatu-v3,1.63381E+18,-1,0,4.092,-103,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-09T20:51:29.606316350Z,-103,11.8,10,,-1,0,0
puhatu-v3,1.63382E+18,-1,0,4.093,-102,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-09T22:14:50.931272531Z,-102,12.5,10,,-1,0,0
puhatu-v3,1.63382E+18,-1,0,4.09,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-09T23:38:05.913891162Z,-97,9.8,10,,-1,0,0
puhatu-v3,1.63383E+18,-1,0,4.092,-101,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T01:01:19.209152902Z,-101,8.8,10,,-1,0,0
puhatu-v3,1.63383E+18,-1,0,4.091,-98,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T02:24:30.690686515Z,-98,11.2,10,,-1,0,0
puhatu-v3,1.63384E+18,-1,0,4.094,-97,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-10T03:47:40.411115428Z,-97,10.8,10,,-1,0,0
puhatu-v3,1.63384E+18,-1,0,4.07,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T05:10:52.188067473Z,-97,11.8,10,,-1,0,0
puhatu-v3,1.63385E+18,-1,0,3.714,-99,,puhatu-b1v3,,51.1,eui-b827ebfffefdad64,2021-10-10T06:34:02.323417338Z,-99,10.2,10,,-1,0,0
puhatu-v3,1.63385E+18,-1,0,3.725,-102,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T07:57:14.394248233Z,-102,8.5,10,,-1,0,0
puhatu-v3,1.63386E+18,-1,0,3.718,-101,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-10T09:20:15.391588565Z,-101,8.8,10,,-1,0,0
puhatu-v3,1.63386E+18,-1,0,3.716,-102,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-10T10:43:25.453152523Z,-102,9,10,,-1,0,0
puhatu-v3,1.63387E+18,-1,0,3.736,-101,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-10T12:06:14.022090855Z,-101,9.5,10,,-1,0,0
puhatu-v3,1.63387E+18,-1,0,3.712,-100,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-10T13:29:06.842301532Z,-100,10,10,,-1,0,0
puhatu-v3,1.63388E+18,-1,0,4.078,-99,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T14:51:49.042882084Z,-99,11.8,10,,-1,0,0
puhatu-v3,1.63388E+18,-1,0,4.08,-99,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-10T16:14:23.653830456Z,-99,11.2,10,,-1,0,0
puhatu-v3,1.63389E+18,-1,0,4.078,-101,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T17:37:05.370207796Z,-101,9,10,,-1,0,0
puhatu-v3,1.63389E+18,-1,0,4.073,-100,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-10T18:59:42.988266938Z,-100,11.5,10,,-1,0,0
puhatu-v3,1.6339E+18,-1,0,4.075,-93,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-10T21:44:47.717729911Z,-93,11.8,10,,-1,0,0
puhatu-v3,1.63391E+18,-1,0,4.073,-94,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-11T00:29:40.143678517Z,-94,13,10,,-1,0,0
puhatu-v3,1.63392E+18,-1,0,4.074,-102,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-11T01:52:05.300646509Z,-102,8,10,,-1,0,0
puhatu-v3,1.63392E+18,-1,0,4.072,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-11T03:14:18.015355111Z,-97,10.2,10,,-1,0,0
puhatu-v3,1.63393E+18,-1,0,4.074,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-11T04:36:34.913993196Z,-96,12.8,10,,-1,0,0
puhatu-v3,1.63393E+18,-1,0,3.724,-105,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-11T05:58:50.946074590Z,-105,12.5,10,,-1,0,0
puhatu-v3,1.63394E+18,-1,0,4.037,-94,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-11T07:21:29.523936994Z,-94,9,10,,-1,0,0
puhatu-v3,1.63394E+18,-1,0,4.637,-100,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-11T08:44:04.625880243Z,-100,10.8,10,,-1,0,0
puhatu-v3,1.63395E+18,-1,0,4.638,-95,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-11T10:06:15.279020234Z,-95,9.2,10,,-1,0,0
puhatu-v3,1.63395E+18,-1,0,4.642,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-11T11:28:23.359149331Z,-96,10.2,10,,-1,0,0
puhatu-v3,1.63396E+18,-1,0,4.635,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-11T12:50:22.038782975Z,-96,11.8,10,,-1,0,0
puhatu-v3,1.63396E+18,-1,0,3.705,-95,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-11T14:12:10.276987079Z,-95,10.2,10,,-1,0,0
puhatu-v3,1.63397E+18,-1,0,4.066,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-11T15:33:40.730809896Z,-97,9,10,,-1,0,0
puhatu-v3,1.63397E+18,-1,0,4.067,-99,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-11T16:55:31.083756881Z,-99,8,10,,-1,0,0
puhatu-v3,1.63398E+18,-1,0,4.064,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-11T18:17:07.199272725Z,-96,11.2,10,,-1,0,0
puhatu-v3,1.63398E+18,-1,0,4.064,-99,,puhatu-b1v3,,50.5,eui-b827ebfffefdad64,2021-10-11T19:38:54.109975273Z,-99,11.5,10,,-1,0,0
puhatu-v3,1.63399E+18,-1,0,4.066,-99,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-11T21:00:39.852378512Z,-99,8.8,10,,-1,0,0
puhatu-v3,1.634E+18,-1,0,4.066,-95,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-11T23:43:58.007243118Z,-95,10.2,10,,-1,0,0
puhatu-v3,1.634E+18,-1,0,4.065,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T01:05:39.192354564Z,-97,9.8,10,,-1,0,0
puhatu-v3,1.63401E+18,-1,0,4.063,-97,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-12T02:27:05.912957511Z,-97,9,10,,-1,0,0
puhatu-v3,1.63401E+18,-1,0,4.061,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T03:48:34.665563817Z,-96,9.8,10,,-1,0,0
puhatu-v3,1.63402E+18,10.25059795,1.054759145,4.041,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-12T05:10:02.576830321Z,-97,12.8,10,,-1,0,-11.25059795
puhatu-v3,1.63402E+18,-1,0,3.686,-100,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-12T06:31:43.771126856Z,-100,11.5,10,,-1,0,0
puhatu-v3,1.63403E+18,-1,0,3.682,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-12T07:53:17.542509806Z,-97,12.5,10,,-1,0,0
puhatu-v3,1.63403E+18,-1,0,3.695,-100,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T09:15:11.507892730Z,-100,11.5,10,,-1,0,0
puhatu-v3,1.63403E+18,-1,0,4.627,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T10:36:27.849245498Z,-97,10.2,10,,-1,0,0
puhatu-v3,1.63404E+18,-1,0,3.686,-103,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T11:57:39.071246008Z,-103,11.5,10,,-1,0,0
puhatu-v3,1.63404E+18,-1,0,3.697,-101,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T13:18:54.102851443Z,-101,11.8,10,,-1,0,0
puhatu-v3,1.63405E+18,-1,0,4.018,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T14:39:56.899511518Z,-96,10.8,10,,-1,0,0
puhatu-v3,1.63405E+18,-1,0,4.055,-103,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-12T16:00:51.591513485Z,-103,9,10,,-1,0,0
puhatu-v3,1.63406E+18,-1,0,4.055,-96,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-12T17:21:42.441745530Z,-96,10,10,,-1,0,0
puhatu-v3,1.63406E+18,-1,0,4.05,-94,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-12T18:42:38.761106Z,-94,11.2,10,,-1,0,0
puhatu-v3,1.63407E+18,-1,0,4.05,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-12T20:03:37.931056208Z,-97,9.2,10,,-1,0,0
puhatu-v3,1.63407E+18,-1,0,4.051,-93,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-12T21:24:23.902949165Z,-93,9.5,10,,-1,0,0
puhatu-v3,1.63408E+18,-1,0,4.049,-97,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-12T22:45:17.257934188Z,-97,12,10,,-1,0,0
puhatu-v3,1.63408E+18,-1,0,4.051,-97,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-13T00:05:35.468343864Z,-97,9.8,10,,-1,0,0
puhatu-v3,1.63409E+18,-1,0,4.05,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-13T01:26:14.443721658Z,-96,10,10,,-1,0,0
puhatu-v3,1.63409E+18,-1,0,4.047,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-13T02:47:07.141283948Z,-96,7.8,10,,-1,0,0
puhatu-v3,1.6341E+18,-1,0,4.048,-95,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-13T04:07:46.976101180Z,-95,11,10,,-1,0,0
puhatu-v3,1.6341E+18,-1,0,3.985,-97,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-13T05:28:33.053017873Z,-97,9.8,10,,-1,0,0
puhatu-v3,1.63411E+18,-1,0,3.682,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-13T06:49:22.132366380Z,-96,8.5,10,,-1,0,0
puhatu-v3,1.63411E+18,-1,0,4.22,-95,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-13T08:10:38.363721172Z,-95,9.2,10,,-1,0,0
puhatu-v3,1.63412E+18,-1,0,3.716,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-13T09:31:07.703727315Z,-97,11.2,10,,-1,0,0
puhatu-v3,1.63412E+18,-1,0,4.645,-97,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-13T10:51:44.566088243Z,-97,10,10,,-1,0,0
puhatu-v3,1.63413E+18,-1,0,4.068,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-13T12:12:07.264011637Z,-96,10.2,10,,-1,0,0
puhatu-v3,1.63413E+18,-1,0,3.729,-100,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-13T13:32:13.280909626Z,-100,11.8,10,,-1,0,0
puhatu-v3,1.63414E+18,-1,0,4.085,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-13T14:52:00.428693245Z,-96,9.5,10,,-1,0,0
puhatu-v3,1.63414E+18,-1,0,4.087,-97,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-13T16:12:07.331067330Z,-97,9.8,10,,-1,0,0
puhatu-v3,1.63415E+18,-1,0,4.086,-97,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-13T17:32:23.098972593Z,-97,12.2,10,,-1,0,0
puhatu-v3,1.63415E+18,-1,0,4.086,-95,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-13T18:52:27.520053646Z,-95,9,10,,-1,0,0
puhatu-v3,1.63416E+18,-1,0,4.083,-101,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-13T20:12:35.584777175Z,-101,11.8,10,,-1,0,0
puhatu-v3,1.63416E+18,-1,0,4.082,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-13T21:32:36.711614810Z,-96,12,10,,-1,0,0
puhatu-v3,1.63417E+18,-1,0,4.076,-99,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-13T22:52:21.026237740Z,-99,7.5,10,,-1,0,0
puhatu-v3,1.63417E+18,-1,0,4.079,-95,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T00:12:15.559286108Z,-95,8.5,10,,-1,0,0
puhatu-v3,1.63418E+18,-1,0,4.076,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T01:31:52.246819254Z,-96,9,10,,-1,0,0
puhatu-v3,1.63418E+18,-1,0,4.073,-102,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-14T02:51:35.554865569Z,-102,12.2,10,,-1,0,0
puhatu-v3,1.63418E+18,-1,0,4.072,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T04:11:22.580158837Z,-96,12.8,10,,-1,0,0
puhatu-v3,1.63419E+18,-1,0,3.776,-95,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T05:31:25.083197446Z,-95,11,10,,-1,0,0
puhatu-v3,1.63419E+18,-1,0,3.694,-99,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-14T06:51:32.008355829Z,-99,10,10,,-1,0,0
puhatu-v3,1.6342E+18,-1,0,3.695,-100,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T08:11:28.649509802Z,-100,11,10,,-1,0,0
puhatu-v3,1.6342E+18,-1,0,3.71,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-14T09:31:20.546790301Z,-97,12.2,10,,-1,0,0
puhatu-v3,1.63421E+18,-1,0,4.641,-98,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-14T10:51:32.462636971Z,-98,11.2,10,,-1,0,0
puhatu-v3,1.63421E+18,-1,0,3.711,-101,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-14T12:11:00.501387974Z,-101,11.8,10,,-1,0,0
puhatu-v3,1.63422E+18,-1,0,4.611,-99,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-14T13:30:31.657587763Z,-99,9.2,10,,-1,0,0
puhatu-v3,1.63422E+18,-1,0,4.069,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T14:49:26.509892574Z,-96,9.8,10,,-1,0,0
puhatu-v3,1.63423E+18,-1,0,4.066,-102,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-14T16:08:21.523588852Z,-102,12,10,,-1,0,0
puhatu-v3,1.63423E+18,-1,0,4.069,-100,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-14T17:27:59.745172746Z,-100,11.5,10,,-1,0,0
puhatu-v3,1.63424E+18,-1,0,4.069,-102,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-14T18:47:23.702360425Z,-102,11.8,10,,-1,0,0
puhatu-v3,1.63424E+18,-1,0,4.064,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-14T20:06:35.751895942Z,-97,9.5,10,,-1,0,0
puhatu-v3,1.63425E+18,-1,0,4.066,-95,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-14T21:25:39.344332022Z,-95,11.8,10,,-1,0,0
puhatu-v3,1.63425E+18,-1,0,4.063,-101,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-14T22:44:28.169190472Z,-101,11,10,,-1,0,0
puhatu-v3,1.63426E+18,-1,0,4.065,-99,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-15T00:03:49.060902468Z,-99,10,10,,-1,0,0
puhatu-v3,1.63426E+18,-1,0,4.065,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-15T01:23:01.798943581Z,-96,9.5,10,,-1,0,0
puhatu-v3,1.63427E+18,-1,0,4.062,-99,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-15T02:42:02.184270804Z,-99,9.2,10,,-1,0,0
puhatu-v3,1.63427E+18,-1,0,4.064,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-15T04:01:03.760105435Z,-96,11.8,10,,-1,0,0
puhatu-v3,1.63428E+18,-1,0,3.834,-100,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-15T05:20:04.581477311Z,-100,10.8,10,,-1,0,0
puhatu-v3,1.63428E+18,-1,0,4.055,-99,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-15T06:39:13.242476161Z,-99,12.2,10,,-1,0,0
puhatu-v3,1.63428E+18,-1,0,3.708,-100,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-15T07:58:04.475373428Z,-100,10.2,10,,-1,0,0
puhatu-v3,1.63429E+18,-1,0,3.699,-101,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-15T09:16:56.269234709Z,-101,11.8,10,,-1,0,0
puhatu-v3,1.63429E+18,-1,0,3.708,-100,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-15T10:35:52.469899573Z,-100,10.5,10,,-1,0,0
puhatu-v3,1.6343E+18,-1,0,3.753,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-15T13:13:19.026012339Z,-96,8.2,10,,-1,0,0
puhatu-v3,1.63431E+18,-1,0,4.051,-102,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-15T14:32:01.380373543Z,-102,10.5,10,,-1,0,0
puhatu-v3,1.63431E+18,-1,0,4.047,-107,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-15T15:50:37.150515647Z,-107,7,10,,-1,0,0
puhatu-v3,1.63432E+18,-1,0,4.046,-121,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-15T17:09:16.238205259Z,-121,8,10,,-1,0,0
puhatu-v3,1.63432E+18,-1,0,4.046,-114,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-15T18:27:50.441347775Z,-114,3.5,10,,-1,0,0
puhatu-v3,1.63433E+18,-1,0,4.045,-108,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-15T21:04:32.603890548Z,-108,8,10,,-1,0,0
puhatu-v3,1.63434E+18,-1,0,4.042,-106,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-15T22:22:52.820400433Z,-106,7.2,10,,-1,0,0
puhatu-v3,1.63434E+18,-1,0,4.043,-112,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-15T23:40:58.146764781Z,-112,5.2,10,,-1,0,0
puhatu-v3,1.63435E+18,-1,0,4.041,-115,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-16T00:59:09.993604127Z,-115,5,10,,-1,0,0
puhatu-v3,1.63435E+18,-1,0,4.044,-108,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-16T02:17:20.899546098Z,-108,9,10,,-1,0,0
puhatu-v3,1.63436E+18,-1,0,4.043,-113,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-16T03:35:32.129801430Z,-113,7.5,10,,-1,0,0
puhatu-v3,1.63436E+18,-1,0,3.675,-103,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-16T06:11:53.478319145Z,-103,9,10,,-1,0,0
puhatu-v3,1.63437E+18,-1,0,4.623,-102,,puhatu-b1v3,,51.1,eui-b827ebfffefdad64,2021-10-16T07:30:11.396680852Z,-102,8,10,,-1,0,0
puhatu-v3,1.63437E+18,-1,0,3.695,-103,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-16T08:48:29.820969676Z,-103,8,10,,-1,0,0
