name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.62736E+18,10.36743259,18.42194176,4.074,-119,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-119,4,10,,11.35737991,10.4571743,0.989947319
puhatu-v3,1.62737E+18,10.35949612,31.20535088,3.733,-114,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-114,6.8,10,,11.35294437,10.4638834,0.993448257
puhatu-v3,1.62737E+18,10.35596085,36.59582901,3.754,-119,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-119,-2,10,,11.34850502,10.46409512,0.992544174
puhatu-v3,1.62738E+18,10.35037136,36.19383621,4.656,-114,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-114,5,10,,11.33935356,10.46402454,0.988982201
puhatu-v3,1.62739E+18,10.34034443,35.96538925,4.66,-116,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-116,3.5,10,,11.32478333,10.46353054,0.984438896
puhatu-v3,1.6274E+18,10.31633759,31.21893311,3.726,-113,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-113,5,10,,11.29995632,10.4681921,0.983618736
puhatu-v3,1.62741E+18,10.31138134,26.4034977,3.767,-115,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-115,5.5,10,,11.29540634,10.47553825,0.984025002
puhatu-v3,1.62742E+18,10.30668449,20.79496574,4.07,-112,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-112,5.8,10,,11.29099941,10.48373032,0.984314919
puhatu-v3,1.62742E+18,10.29743195,19.76018143,4.072,-114,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-114,3,10,,11.28221321,10.48860359,0.984781265
puhatu-v3,1.62743E+18,10.28846931,17.34931374,4.069,-119,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-119,3.5,10,,11.27392197,10.49714947,0.985452652
puhatu-v3,1.62744E+18,10.28139496,16.29886627,4.068,-117,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-117,-0.2,10,,11.26714134,10.50089264,0.985746384
puhatu-v3,1.62745E+18,10.27488613,18.31982231,4.067,-111,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-111,5.5,10,,11.27394199,10.51494408,0.999055862
puhatu-v3,1.62746E+18,10.26173687,22.40403557,3.712,-112,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-112,4,10,,11.26739311,10.53245449,1.005656242
puhatu-v3,1.62746E+18,10.25854206,27.21390152,3.715,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,3,10,,11.26399231,10.53302097,1.005450249
puhatu-v3,1.62747E+18,10.25440884,24.76493073,3.712,-115,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-115,2.2,10,,11.25941372,10.53492641,1.005004883
puhatu-v3,1.62748E+18,10.24689484,31.48091125,3.711,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,2.8,10,,11.25036907,10.53252602,1.003474236
puhatu-v3,1.62748E+18,10.2384901,30.82841301,3.906,-117,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-117,0.2,10,,11.23936272,10.52934933,1.000872612
puhatu-v3,1.62749E+18,10.23298073,26.24747849,3.745,-114,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-114,5,10,,11.23273182,10.53196049,0.999751091
puhatu-v3,1.6275E+18,10.23331356,20.30594063,4.068,-117,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-117,-0.2,10,,11.23155308,10.53831577,0.998239517
puhatu-v3,1.6275E+18,10.23723507,15.28792572,4.061,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,2.5,10,,11.23473263,10.54438686,0.997497559
puhatu-v3,1.62751E+18,10.23729706,11.42476654,4.06,-117,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-117,2.5,10,,11.23518848,10.54671669,0.997891426
puhatu-v3,1.62752E+18,10.22933578,11.41289806,4.059,-117,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-117,1.2,10,,11.22750282,10.54389286,0.998167038
puhatu-v3,1.62752E+18,10.2226305,13.69219208,4.056,-118,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-118,-0.8,10,,11.22081757,10.54911709,0.998187065
puhatu-v3,1.62753E+18,10.21907902,16.80750465,4.054,-114,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-114,2.8,10,,11.21691036,10.55215454,0.997831345
puhatu-v3,1.62754E+18,10.21317005,22.12947083,3.705,-118,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-118,3.5,10,,11.21335983,10.55681229,1.000189781
